Date,Open,High,Low,Close,Adj Close,Volume
2019-06-01,170.500000,177.199997,152.149994,162.550003,162.550003,332449335
2019-07-01,163.699997,172.350006,132.500000,135.600006,135.600006,590085233
2019-08-01,135.500000,136.300003,106.199997,116.699997,116.699997,890852844
2019-09-01,116.699997,138.399994,106.000000,117.449997,117.449997,1091861149
2019-10-01,118.000000,179.649994,112.650002,177.699997,177.699997,1168104851
2019-11-01,175.199997,178.899994,159.899994,161.500000,161.500000,554109570
2019-12-01,160.949997,187.899994,157.399994,185.149994,185.149994,812751608
2020-01-01,185.149994,201.699997,174.899994,176.600006,176.600006,886712613
2020-02-01,175.399994,184.949997,127.050003,128.949997,128.949997,1055369812
2020-03-01,133.000000,133.899994,63.500000,71.050003,71.050003,1625401538
2020-04-01,70.500000,93.750000,64.800003,93.250000,93.250000,1172889811
2020-05-01,93.250000,93.250000,79.599998,87.000000,87.000000,1137152288
2020-06-01,88.900002,119.150002,88.000000,98.250000,98.250000,2061553847
2020-07-01,99.000000,112.599998,98.199997,104.650002,104.650002,1236331449
2020-08-01,103.000000,147.949997,102.900002,143.199997,143.199997,1866004733
2020-09-01,143.399994,155.199997,122.150002,133.300003,133.300003,1583849546
2020-10-01,135.899994,145.800003,126.000000,132.649994,132.649994,1287524170
2020-11-01,133.649994,183.850006,131.100006,180.350006,180.350006,1284628508
2020-12-01,182.350006,188.800003,156.699997,183.850006,183.850006,1191039967
2021-01-01,184.949997,306.899994,184.500000,262.700012,262.700012,3110819324
2021-02-01,269.750000,341.899994,255.350006,322.950012,322.950012,2011804897
2021-03-01,330.000000,357.000000,282.250000,301.799988,301.799988,1453844779
2021-04-01,306.750000,325.000000,280.549988,293.850006,293.850006,1147880867
2021-05-01,289.299988,336.649994,285.000000,318.750000,318.750000,1050745318
2021-06-01,319.200012,360.750000,315.600006,339.600006,339.600006,709228073
2021-07-01,341.500000,358.200012,283.600006,293.950012,293.950012,916621826
2021-08-01,299.149994,311.500000,268.450012,287.299988,287.299988,504374201
2021-09-01,289.000000,337.899994,287.299988,333.350006,333.350006,547130332
2021-10-01,332.649994,530.000000,325.700012,483.700012,483.700012,1344147576
2021-11-01,486.450012,536.700012,443.100006,458.600006,458.600006,676681297
2021-12-01,467.850006,506.399994,440.000000,470.500000,470.500000,332478585
2021-12-23,476.000000,478.000000,473.500000,474.500000,474.500000,3066968
