Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,89.669998,91.339996,83.860001,84.029999,74.533363,54792200
2015-02-01,84.419998,91.440002,83.470001,90.029999,79.855278,41496100
2015-03-01,90.029999,94.980003,86.400002,93.690002,83.101639,68503900
2015-04-01,93.559998,96.779999,92.129997,92.650002,82.179176,48841600
2015-05-01,93.320000,97.949997,92.589996,96.040001,86.097137,39458400
2015-06-01,96.180000,100.470001,94.250000,96.779999,86.760529,49597500
2015-07-01,97.739998,103.989998,96.309998,103.110001,92.435188,48475700
2015-08-01,103.169998,105.370003,88.430000,94.269997,84.510399,56966300
2015-09-01,91.879997,99.940002,91.680000,98.260002,88.087303,60092500
2015-10-01,98.470001,109.860001,96.309998,107.199997,96.101761,55509800
2015-11-01,107.080002,108.430000,103.019997,107.220001,97.152435,46891900
2015-12-01,107.290001,109.650002,101.910004,104.500000,94.687828,54959900
2016-01-01,102.620003,105.650002,97.139999,105.540001,95.630165,66081200
2016-02-01,104.750000,106.800003,91.400002,100.260002,90.845947,72193500
2016-03-01,101.379997,116.510002,101.000000,115.400002,104.564354,68422700
2016-04-01,114.760002,116.519997,111.790001,112.919998,102.317223,49572000
2016-05-01,112.900002,119.720001,112.250000,118.970001,108.845818,37905300
2016-06-01,118.970001,120.779999,108.660004,113.290001,103.649193,50791400
2016-07-01,113.660004,118.000000,111.330002,112.809998,103.210045,43799800
2016-08-01,112.580002,116.199997,111.730003,115.000000,105.213676,42291400
2016-09-01,114.750000,124.959999,108.830002,122.169998,111.773521,58695000
2016-10-01,121.589996,122.470001,114.510002,116.239998,106.348145,50003000
2016-11-01,116.500000,121.529999,114.660004,119.430000,110.403320,54957500
2016-12-01,119.500000,125.720001,116.089996,117.129997,108.277153,49415000
2017-01-01,117.379997,118.360001,112.610001,113.870003,105.263565,52904600
2017-02-01,113.800003,123.430000,112.309998,122.500000,113.241280,38174000
2017-03-01,123.239998,126.529999,118.300003,119.879997,110.819298,65634500
2017-04-01,118.000000,121.349998,114.820000,121.300003,112.131981,42332600
2017-05-01,121.370003,124.599998,119.410004,124.470001,116.256126,40493000
2017-06-01,124.930000,128.470001,119.099998,123.680000,115.518265,56432600
2017-07-01,123.820000,129.699997,122.029999,128.820007,120.319069,33694900
2017-08-01,129.100006,130.919998,127.260002,130.759995,122.131035,34604900
2017-09-01,130.949997,138.699997,129.100006,135.070007,126.156616,50820700
2017-10-01,135.229996,143.779999,133.660004,142.360001,132.965546,41387500
2017-11-01,142.259995,148.600006,141.470001,148.009995,139.581619,34120000
2017-12-01,147.699997,158.440002,145.750000,153.089996,144.372360,40816400
2018-01-01,153.500000,162.600006,152.779999,160.699997,151.549011,42247000
2018-02-01,160.160004,165.580002,148.789993,161.009995,151.841354,43864100
2018-03-01,161.279999,164.300003,147.160004,153.500000,144.758972,66273100
2018-04-01,151.820007,155.699997,146.050003,151.199997,142.589981,42164300
2018-05-01,151.089996,157.649994,149.139999,155.740005,148.167511,37186500
2018-06-01,156.940002,165.559998,155.300003,163.589996,155.635803,57789200
2018-07-01,161.899994,168.949997,158.080002,159.330002,151.582916,42665600
2018-08-01,160.309998,169.919998,157.839996,169.070007,160.849335,37640800
2018-09-01,168.759995,175.639999,167.500000,170.199997,161.924393,40698200
2018-10-01,171.139999,174.820007,150.630005,157.619995,149.956085,53970000
2018-11-01,157.899994,165.940002,155.250000,164.520004,157.951126,47618200
2018-12-01,165.970001,168.369995,132.630005,141.009995,135.379837,58259200
2019-01-01,138.929993,154.899994,135.580002,153.550003,147.419159,43567200
2019-02-01,154.250000,162.500000,153.660004,161.380005,154.936523,34127700
2019-03-01,163.000000,177.490005,160.500000,176.020004,168.991989,45264400
2019-04-01,175.500000,182.830002,174.559998,182.669998,175.376480,35897100
2019-05-01,183.199997,183.350006,170.350006,178.070007,172.376175,39072700
2019-06-01,177.869995,187.309998,174.229996,184.770004,178.861923,39715600
2019-07-01,184.830002,197.470001,184.429993,192.580002,186.422195,34614000
2019-08-01,193.330002,200.679993,184.229996,198.169998,191.833450,40805700
2019-09-01,196.360001,202.800003,187.279999,192.350006,186.199570,43457400
2019-10-01,192.600006,193.369995,181.970001,185.419998,179.491135,42679200
2019-11-01,186.699997,201.660004,185.479996,201.160004,195.564484,30349000
2019-12-01,201.440002,213.250000,196.470001,210.570007,204.712738,39647400
2020-01-01,210.860001,211.919998,203.190002,205.210007,199.501831,46225400
2020-02-01,205.339996,216.389999,175.300003,180.589996,176.245407,42168200
2020-03-01,182.000000,191.899994,137.149994,163.259995,159.332321,105690400
2020-04-01,158.570007,188.169998,148.279999,185.190002,180.734741,59790800
2020-05-01,181.710007,204.179993,174.940002,201.619995,197.657318,41873500
2020-06-01,201.539993,217.889999,194.830002,214.720001,210.499832,55507600
2020-07-01,214.500000,225.740005,213.509995,224.779999,220.362122,36956200
2020-08-01,225.000000,243.539993,224.460007,239.929993,236.076096,31526600
2020-09-01,238.490005,247.820007,210.419998,225.990005,222.360046,48333500
2020-10-01,227.360001,234.710007,212.449997,216.910004,213.425888,37834400
2020-11-01,219.169998,250.910004,218.320007,249.089996,246.048706,35382000
2020-12-01,251.509995,271.179993,243.550003,261.209991,258.020721,45455800
2021-01-01,261.000000,266.529999,241.729996,241.919998,238.966248,38006100
2021-02-01,246.100006,261.609985,243.970001,250.899994,248.683517,34428900
2021-03-01,254.000000,281.299988,244.440002,276.250000,273.809570,58126700
2021-04-01,278.619995,293.279999,276.070007,289.970001,287.408356,38033500
2021-05-01,292.929993,294.500000,276.880005,282.160004,280.532928,39091400
2021-06-01,285.579987,297.799988,277.380005,294.790009,293.090088,42953300
2021-07-01,295.480011,321.000000,295.000000,317.679993,315.848053,38555900
2021-08-01,319.269989,338.649994,315.500000,336.559998,335.563751,32643800
2021-09-01,337.450012,345.519989,318.299988,319.920013,318.973022,45872700
2021-10-01,323.369995,359.619995,316.010010,358.790009,357.727966,35412100
2021-11-01,358.829987,374.920013,352.100006,357.399994,357.399994,45477600
2021-12-01,365.269989,413.649994,357.339996,403.690002,403.690002,45079400
2021-12-22,393.239990,403.750000,393.209991,403.690002,403.690002,2198508
