Date,Open,High,Low,Close,Adj Close,Volume
2018-07-01,563.650024,595.200012,507.000000,516.599976,506.038269,27357414
2018-08-01,518.000000,575.000000,508.000000,569.349976,557.709839,56455422
2018-09-01,575.000000,604.700012,533.849976,560.049988,548.599976,26946469
2018-10-01,559.700012,569.250000,478.700012,544.650024,533.514832,37990875
2018-11-01,540.400024,564.799988,522.250000,557.400024,548.081482,19489464
2018-12-01,556.400024,586.400024,528.750000,571.250000,561.699951,35839954
2019-01-01,570.000000,575.650024,469.149994,500.000000,491.641083,38948364
2019-02-01,508.700012,532.049988,448.299988,452.950012,445.377686,26902140
2019-03-01,456.000000,511.399994,455.700012,470.899994,463.027557,24736471
2019-04-01,474.950012,523.849976,471.000000,492.250000,485.398346,24538384
2019-05-01,492.250000,507.500000,452.000000,479.299988,472.628601,32785474
2019-06-01,478.950012,511.750000,426.049988,428.200012,422.239868,27633898
2019-07-01,433.899994,440.000000,338.250000,368.049988,362.927063,48071224
2019-08-01,362.500000,393.049988,344.100006,352.950012,348.037292,38318595
2019-09-01,352.950012,444.000000,345.049988,422.000000,416.126190,51816028
2019-10-01,418.000000,504.000000,380.700012,486.649994,479.876312,54116911
2019-11-01,484.700012,490.000000,438.700012,477.250000,470.607147,37133796
2019-12-01,474.700012,483.500000,430.500000,468.450012,461.929626,31471496
2020-01-01,469.899994,499.500000,438.500000,467.049988,460.549103,30426012
2020-02-01,466.000000,483.000000,409.450012,435.700012,429.635468,40343686
2020-03-01,435.549988,446.700012,287.000000,297.549988,294.765289,39877410
2020-04-01,297.350006,334.100006,240.100006,328.350006,326.477783,91843440
2020-05-01,328.350006,360.000000,300.549988,335.899994,333.984741,75223308
2020-06-01,342.000000,392.799988,307.200012,378.350006,376.192688,65293974
2020-07-01,378.500000,414.500000,377.000000,387.500000,385.290527,57465979
2020-08-01,392.000000,477.000000,388.049988,432.850006,430.381927,78472681
2020-09-01,437.450012,480.950012,423.399994,468.299988,465.629791,57149235
2020-10-01,473.000000,489.899994,421.149994,455.500000,452.902771,73273375
2020-11-01,459.500000,504.799988,447.000000,499.649994,496.801056,48484284
2020-12-01,502.000000,519.500000,445.500000,485.000000,482.234589,58850348
2021-01-01,486.000000,589.750000,481.799988,560.700012,557.502930,103623933
2021-02-01,560.650024,659.900024,552.849976,594.750000,591.358826,68066020
2021-03-01,610.000000,635.700012,541.150024,585.049988,583.614685,41746388
2021-04-01,592.799988,664.000000,523.650024,630.900024,630.900024,74867200
2021-05-01,618.000000,666.000000,595.000000,615.200012,615.200012,54569887
2021-06-01,619.450012,662.849976,592.900024,620.500000,620.500000,35922098
2021-07-01,625.000000,637.000000,558.299988,579.299988,579.299988,42513584
2021-08-01,585.000000,586.849976,495.000000,525.150024,525.150024,37203802
2021-09-01,529.000000,561.950012,520.000000,549.450012,549.450012,31788381
2021-10-01,550.900024,681.700012,540.049988,662.549988,662.549988,70737797
2021-11-01,662.549988,813.950012,654.000000,686.500000,686.500000,78774259
2021-12-01,689.799988,708.799988,590.000000,617.250000,617.250000,39809479
2021-12-23,623.000000,623.349976,616.599976,617.599976,617.599976,190765
