Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,74.059998,81.962502,73.187500,77.377502,76.356232,2934370400
2020-02-01,76.074997,81.805000,64.092499,68.339996,67.437996,3019279200
2020-03-01,70.570000,76.000000,53.152500,63.572498,62.882320,6280072400
2020-04-01,61.625000,73.632500,59.224998,73.449997,72.652573,3265299200
2020-05-01,71.562500,81.059998,71.462502,79.485001,78.622063,2805936000
2020-06-01,79.437500,93.095001,79.302498,91.199997,90.454071,3243375600
2020-07-01,91.279999,106.415001,89.144997,106.260002,105.390907,3020283200
2020-08-01,108.199997,131.000000,107.892502,129.039993,127.984596,4070061100
2020-09-01,132.759995,137.979996,103.099998,115.809998,115.069885,3885245100
2020-10-01,117.639999,125.389999,107.720001,108.860001,108.164307,2894666500
2020-11-01,109.110001,121.989998,107.320000,119.050003,118.289192,2123077300
2020-12-01,121.010002,138.789993,120.010002,132.690002,132.069473,2322189600
